Year,Month,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
2012,8,Industrial,0.518,0.356,0.243,0.003,125.004,12.796,1.512,58.937,198.249,199.368,0,0,0,0
2012,8,Residential,0,3.354,6.801,0,37.106,0,0,0,0,47.262,0,0,0,0
2012,8,Transportation,0,0,0,0,0,0,94.623,0,106.48,0,0.717,0,0,11.14
2012,9,Commerical,0.006,1.615,1.037,0.012,4.966,3.764,0.202,0,8.932,11.603,0,0,0,0
2012,9,Electric Power,0,4.436,1.498,29.976,16.49,21.24,0,0,37.73,133.155,0,0,59.516,0
2012,9,Industrial,0.542,0.344,0.222,0.004,121.837,12.26,1.323,55.044,190.465,191.577,0,0,0,0
2012,9,Residential,0,3.246,6.203,0,35.909,0,0,0,0,45.359,0,0,0,0
2012,9,Transportation,0,0,0,0,0,0,82.841,0,92.882,0,0.797,0,0,9.244
2012,10,Commerical,0.008,1.669,0.943,0.018,5.12,3.898,0.223,0,9.241,11.878,0,0,0,0
2012,10,Electric Power,0,4.535,1.416,43.089,15.106,22.485,0,0,37.592,142.272,0,0,55.64,0
2012,10,Industrial,0.656,0.356,0.202,0.007,122.907,14.383,1.461,56.339,195.09,196.31,0,0,0,0
2012,10,Residential,0,3.354,5.654,0,37.106,0,0,0,0,46.114,0,0,0,0
2012,10,Transportation,0,0,0,0,0,0,91.45,0,100.706,0,1.13,0,0,8.125
2012,11,Commerical,0.007,1.615,0.769,0.016,4.986,3.71,0.203,0,8.899,11.306,0,0,0,0
2012,11,Electric Power,0,4.596,1.144,39.723,15.019,22.542,0,0,37.561,146.21,0,0,63.186,0
2012,11,Industrial,0.725,0.344,0.165,0.005,122.805,14.418,1.325,55.776,194.324,195.564,0,0,0,0
2012,11,Residential,0,3.246,4.638,0,35.909,0,0,0,0,43.793,0,0,0,0
2012,11,Transportation,0,0,0,0,0,0,82.946,0,92.673,0,1.043,0,0,8.683
2012,12,Commerical,0.007,1.669,0.726,0.018,5.148,3.907,0.209,0,9.264,11.683,0,0,0,0
2012,12,Electric Power,0,4.744,1.156,49.529,16.338,23.718,0,0,40.055,173.263,0,0,77.78,0
2012,12,Industrial,0.635,0.356,0.156,0.008,127.779,14.658,1.367,57.689,201.494,202.648,0,0,0,0
2012,12,Residential,0,3.354,4.402,0,37.106,0,0,0,0,44.863,0,0,0,0
2012,12,Transportation,0,0,0,0,0,0,85.555,0,93.203,0,1.161,0,0,6.487
2013,1,Commerical,0.013,1.673,0.79,0.021,5.956,3.811,0.207,0,9.974,12.472,0,0,0,0
2013,1,Electric Power,0,4.715,1.023,50.257,17.125,21.959,0,0,39.084,178.677,0,0,83.598,0
2013,1,Industrial,1.104,0.357,0.171,0.01,128.026,15.661,1.364,55.76,200.81,202.452,0,0,0,0
2013,1,Residential,0,3.363,3.885,0,48.551,0,0,0,0,55.799,0,0,0,0
2013,1,Transportation,0,0,0,0,0,0,83.26,0,92.322,0,0.25,0,0,8.812
2013,2,Commerical,0.014,1.511,0.869,0.017,5.385,3.407,0.192,0,8.984,11.396,0,0,0,0
2013,2,Electric Power,0,4.218,1.422,48.001,15.3,19.411,0,0,34.711,156.767,0,0,68.415,0
2013,2,Industrial,1.239,0.322,0.184,0.008,114.991,14.174,1.262,50.623,181.051,182.805,0,0,0,0
2013,2,Residential,0,3.038,4.187,0,43.853,0,0,0,0,51.078,0,0,0,0
2013,2,Transportation,0,0,0,0,0,0,77.069,0,87.658,0,1.482,0,0,9.107
2013,3,Commerical,0.015,1.673,1.202,0.018,5.965,3.991,0.221,0,10.177,13.085,0,0,0,0
2013,3,Electric Power,0,4.702,2.035,53.731,16.977,22.519,0,0,39.496,168.981,0,0,69.017,0
2013,3,Industrial,1.031,0.357,0.254,0.009,124.424,15.649,1.453,57.728,199.254,200.905,0,0,0,0
2013,3,Residential,0,3.363,5.77,0,48.551,0,0,0,0,57.684,0,0,0,0
2013,3,Transportation,0,0,0,0,0,0,88.678,0,102.173,0,1.113,0,0,12.381
2013,4,Commerical,0.014,1.619,1.328,0.018,5.686,3.853,0.221,0,9.76,12.74,0,0,0,0
2013,4,Electric Power,0,4.347,2.183,59.602,13.65,20.909,0,0,34.558,185.453,0,0,84.763,0
2013,4,Industrial,0.854,0.345,0.281,0.009,119.039,16.009,1.455,57.686,194.188,195.677,0,0,0,0
2013,4,Residential,0,3.255,6.359,0,46.985,0,0,0,0,56.599,0,0,0,0
2013,4,Transportation,0,0,0,0,0,0,88.8,0,102.975,0,1.142,0,0,13.033
2013,5,Commerical,0.016,1.673,1.465,0.017,5.916,4.08,0.232,0,10.227,13.398,0,0,0,0
2013,5,Electric Power,0,4.462,2.469,55.375,15.337,22.111,0,0,37.448,195.692,0,0,95.937,0
2013,5,Industrial,1.119,0.357,0.309,0.014,123.316,15.28,1.526,61.3,201.422,203.221,0,0,0,0
2013,5,Residential,0,3.363,7.02,0,48.551,0,0,0,0,58.935,0,0,0,0
2013,5,Transportation,0,0,0,0,0,0,93.169,0,107.594,0,0.816,0,0,13.609
2013,6,Commerical,0.016,1.619,1.485,0.014,5.764,4.062,0.231,0,10.057,13.191,0,0,0,0
2013,6,Electric Power,0,4.361,2.864,46.886,16.785,21.771,0,0,38.556,184.965,0,0,92.298,0
2013,6,Industrial,1.12,0.345,0.313,0.009,123.461,14.603,1.52,60.28,199.863,201.65,0,0,0,0
2013,6,Residential,0,3.255,7.083,0,46.985,0,0,0,0,57.323,0,0,0,0
2013,6,Transportation,0,0,0,0,0,0,92.774,0,111.811,0,4.114,0,0,14.923
2013,7,Commerical,0.017,1.673,1.548,0.011,5.958,4.126,0.228,0,10.312,13.562,0,0,0,0
2013,7,Electric Power,0,4.561,2.728,37.833,18.448,22.437,0,0,40.885,177.889,0,0,91.882,0
2013,7,Industrial,1.093,0.357,0.327,0.007,131.824,15.399,1.501,60.745,209.47,211.255,0,0,0,0
2013,7,Residential,0,3.363,7.436,0,48.551,0,0,0,0,59.351,0,0,0,0
2013,7,Transportation,0,0,0,0,0,0,91.646,0,110.553,0,3.885,0,0,15.022
2013,8,Commerical,0.012,1.673,1.536,0.009,5.964,4.132,0.227,0,10.324,13.555,0,0,0,0
2013,8,Electric Power,0,4.512,3.117,32.856,19.909,22.51,0,0,42.418,155.884,0,0,72.981,0
2013,8,Industrial,0.82,0.357,0.324,0.006,127.947,15.556,1.497,59.328,204.328,205.835,0,0,0,0
2013,8,Residential,0,3.363,7.359,0,48.551,0,0,0,0,59.273,0,0,0,0
2013,8,Transportation,0,0,0,0,0,0,91.403,0,111.394,0,4.353,0,0,15.639
2013,9,Commerical,0.01,1.619,1.414,0.013,5.723,3.946,0.223,0,9.892,12.949,0,0,0,0
2013,9,Electric Power,0,4.433,3.128,39.811,18.036,21.248,0,0,39.284,143.702,0,0,57.046,0
2013,9,Industrial,0.816,0.345,0.296,0.008,119.757,14.719,1.469,57.673,193.617,195.083,0,0,0,0
2013,9,Residential,0,3.255,6.712,0,46.985,0,0,0,0,56.952,0,0,0,0
2013,9,Transportation,0,0,0,0,0,0,89.69,0,113.291,0,5.725,0,0,17.876
2013,10,Commerical,0.006,1.673,1.303,0.016,5.991,3.889,0.233,0,10.113,13.111,0,0,0,0
2013,10,Electric Power,0,4.652,3.257,46.494,17.522,21.597,0,0,39.12,151.383,0,0,57.861,0
2013,10,Industrial,0.815,0.357,0.27,0.012,123.096,16.49,1.533,63.174,204.291,205.745,0,0,0,0
2013,10,Residential,0,3.363,6.117,0,48.551,0,0,0,0,58.032,0,0,0,0
2013,10,Transportation,0,0,0,0,0,0,93.561,0,120.646,0,5.322,0,0,21.762
2013,11,Commerical,0.007,1.619,1.064,0.027,5.817,3.762,0.222,0,9.802,12.518,0,0,0,0
2013,11,Electric Power,0,4.198,2.725,53.875,18.528,22.031,0,0,40.559,160.961,0,0,59.603,0
2013,11,Industrial,0.704,0.345,0.221,0.018,123.745,16.474,1.462,62.99,204.671,205.96,0,0,0,0
2013,11,Residential,0,3.255,5.018,0,46.985,0,0,0,0,55.258,0,0,0,0
2013,11,Transportation,0,0,0,0,0,0,89.25,0,112.73,0,5.067,0,0,18.412
2013,12,Commerical,0.01,1.673,1.01,0.024,6.04,4.015,0.23,0,10.284,13.002,0,0,0,0
2013,12,Electric Power,0,4.659,2.817,47.614,19.81,23.681,0,0,43.491,169.562,0,0,70.98,0
2013,12,Industrial,1.1,0.357,0.21,0.017,129.384,17.161,1.512,66.344,214.401,216.085,0,0,0,0
2013,12,Residential,0,3.363,4.763,0,48.551,0,0,0,0,56.678,0,0,0,0
2013,12,Transportation,0,0,0,0,0,0,92.3,0,119.342,0,5.307,0,0,21.736
2014,1,Commerical,0.014,1.673,1.078,0.032,6.539,4.469,0.288,0,11.296,14.094,0,0,0,0
2014,1,Electric Power,0,4.623,2.505,61.056,21.381,23.962,0,0,45.343,186.92,0,0,73.392,0
2014,1,Industrial,0.408,0.357,0.213,0.024,127.407,16.493,1.125,63.304,208.328,209.33,0,0,0,0
2014,1,Residential,0,3.363,4.361,0,49.136,0,0,0,0,56.86,0,0,0,0
2014,1,Transportation,0,0,0,0,0,0,86.84,0,100.135,0,2.933,0.092,0,10.269
2014,2,Commerical,0.012,1.511,1.166,0.026,5.885,3.457,0.273,0,9.615,12.331,0,0,0,0
2014,2,Electric Power,0,4.115,2.777,47.756,19.968,22.166,0,0,42.134,155.772,0,0,58.99,0
2014,2,Industrial,0.354,0.322,0.226,0.015,115.528,15.204,1.065,56.76,188.557,189.474,0,0,0,0
2014,2,Residential,0,3.038,4.63,0,44.381,0,0,0,0,52.049,0,0,0,0
2014,2,Transportation,0,0,0,0,0,0,82.214,0,94.561,0,2.575,0.108,0,9.663
2014,3,Commerical,0.013,1.673,1.573,0.029,6.507,3.801,0.291,0,10.599,13.888,0,0,0,0
2014,3,Electric Power,0,4.564,4.389,60.468,22.136,24.083,0,0,46.218,198.001,0,0,82.361,0
2014,3,Industrial,0.391,0.357,0.321,0.018,125.976,16.648,1.137,63.213,206.975,208.061,0,0,0,0
2014,3,Residential,0,3.363,6.34,0,49.136,0,0,0,0,58.84,0,0,0,0
2014,3,Transportation,0,0,0,0,0,0,87.731,0,105.564,0,3.577,0.15,0,14.106
2014,4,Commerical,0.013,1.619,1.704,0.028,6.172,3.756,0.297,0,10.225,13.59,0,0,0,0
2014,4,Electric Power,0,4.482,4.957,63.536,18.1,23.141,0,0,41.241,200.571,0,0,86.356,0
2014,4,Industrial,0.432,0.345,0.351,0.02,121.088,17.002,1.16,62.303,201.552,202.7,0,0,0,0
2014,4,Residential,0,3.255,6.923,0,47.551,0,0,0,0,57.728,0,0,0,0
2014,4,Transportation,0,0,0,0,0,0,89.528,0,106.344,0,4.382,0.114,0,12.32
2014,5,Commerical,0.013,1.673,1.877,0.022,6.483,3.965,0.311,0,10.76,14.346,0,0,0,0
2014,5,Electric Power,0,4.546,5.835,53.195,17.285,23.791,0,0,41.077,194.765,0,0,90.112,0
2014,5,Industrial,0.442,0.357,0.386,0.015,123.273,15.371,1.215,64.934,204.793,205.992,0,0,0,0
2014,5,Residential,0,3.363,7.66,0,49.136,0,0,0,0,60.159,0,0,0,0
2014,5,Transportation,0,0,0,0,0,0,93.767,0,112.737,0,4.27,0.104,0,14.596
2014,6,Commerical,0.011,1.619,1.872,0.032,6.406,3.935,0.305,0,10.646,14.181,0,0,0,0
2014,6,Electric Power,0,4.413,6.424,53.863,21.855,23.511,0,0,45.365,197.55,0,0,87.485,0
2014,6,Industrial,0.341,0.345,0.39,0.011,124.514,14.967,1.191,64.444,205.116,206.203,0,0,0,0
2014,6,Residential,0,3.255,7.742,0,47.551,0,0,0,0,58.547,0,0,0,0
2014,6,Transportation,0,0,0,0,0,0,91.945,0,110.183,0,2.302,0.113,0,15.824
2014,7,Commerical,0.011,1.673,1.933,0.028,6.51,4.203,0.318,0,11.031,14.677,0,0,0,0
2014,7,Electric Power,0,4.502,5.965,41.546,22.764,24.823,0,0,47.587,182.392,0,0,82.792,0
2014,7,Industrial,0.304,0.357,0.406,0.009,128.275,15.968,1.24,66.216,211.698,212.774,0,0,0,0
2014,7,Residential,0,3.363,8.091,0,49.136,0,0,0,0,60.59,0,0,0,0
2014,7,Transportation,0,0,0,0,0,0,95.731,0,114.717,0,3.776,0.163,0,15.048
2014,8,Commerical,0.009,1.673,1.908,0.022,6.493,4.155,0.316,0,10.964,14.576,0,0,0,0
2014,8,Electric Power,0,4.535,6.274,34.673,22.576,23.863,0,0,46.44,159.167,0,0,67.245,0
2014,8,Industrial,0.328,0.357,0.402,0.007,129.735,14.936,1.234,64.528,210.433,211.525,0,0,0,0
2014,8,Residential,0,3.363,8.04,0,49.136,0,0,0,0,60.54,0,0,0,0
2014,8,Transportation,0,0,0,0,0,0,95.211,0,117.011,0,2.52,0.004,0,19.276
2014,9,Commerical,0.009,1.619,1.719,0.026,6.231,3.936,0.295,0,10.462,13.835,0,0,0,0
2014,9,Electric Power,0,4.461,6.126,39.271,20.837,22.389,0,0,43.226,147.629,0,0,54.544,0
2014,9,Industrial,0.293,0.345,0.367,0.007,121.223,14.31,1.15,62.607,199.29,200.302,0,0,0,0
2014,9,Residential,0,3.255,7.419,0,47.551,0,0,0,0,58.225,0,0,0,0
2014,9,Transportation,0,0,0,0,0,0,88.728,0,109.551,0,2.185,0.084,0,18.554
2014,10,Commerical,0.008,1.673,1.552,0.037,6.426,3.8,0.319,0,10.546,13.816,0,0,0,0
2014,10,Electric Power,0,4.589,5.732,49.448,20.279,22.125,0,0,42.403,160.393,0,0,58.221,0
2014,10,Industrial,0.319,0.357,0.347,0.016,124.645,16.541,1.246,64.549,206.982,208.02,0,0,0,0
2014,10,Residential,0,3.363,6.877,0,49.136,0,0,0,0,59.376,0,0,0,0
2014,10,Transportation,0,0,0,0,0,0,96.164,0,116.799,0,4.046,0.252,0,16.336
2014,11,Commerical,0.007,1.619,1.249,0.045,6.199,3.647,0.304,0,10.15,13.069,0,0,0,0
2014,11,Electric Power,0,4.649,4.609,64.308,21.604,22.023,0,0,43.627,180.397,0,0,63.203,0
2014,11,Industrial,0.338,0.345,0.279,0.021,123.289,15.879,1.187,64.311,204.666,205.649,0,0,0,0
2014,11,Residential,0,3.255,5.668,0,47.551,0,0,0,0,56.474,0,0,0,0
2014,11,Transportation,0,0,0,0,0,0,91.608,0,110.478,0,2.159,0.148,0,16.563
2014,12,Commerical,0.008,1.673,1.191,0.035,6.438,3.839,0.312,0,10.589,13.496,0,0,0,0
2014,12,Electric Power,0,4.691,3.449,50.144,22.468,23.013,0,0,45.481,179.517,0,0,75.752,0
2014,12,Industrial,0.426,0.357,0.257,0.015,130.046,16.707,1.218,69.306,217.277,218.332,0,0,0,0
2014,12,Residential,0,3.363,5.491,0,49.136,0,0,0,0,57.991,0,0,0,0
2014,12,Transportation,0,0,0,0,0,0,94.034,0,116.227,0,3.75,0.215,0,18.229
2015,1,Commerical,0.011,1.673,1.185,0.036,6.817,3.858,2.019,0,12.694,15.6,0,0,0,0
2015,1,Electric Power,0,4.647,3.87,51.679,22.132,22.651,0,0,44.782,186.914,0,0,81.936,0
2015,1,Industrial,0.413,0.357,0.275,0.018,129.738,16.636,1.385,66.631,214.39,215.453,0,0,0,0
2015,1,Residential,0,3.363,4.485,0,43.547,0,0,0,0,51.396,0,0,0,0
2015,1,Transportation,0,0,0,0,0,0,87.584,0,96.85,0,2.735,0.231,0,6.3
2015,2,Commerical,0.009,1.511,1.294,0.032,6.181,3.392,1.907,0,11.48,14.326,0,0,0,0
2015,2,Electric Power,0,4.299,4.979,50.865,20.921,20.486,0,0,41.407,177.225,0,0,75.674,0
2015,2,Industrial,0.357,0.322,0.294,0.015,116.126,14.558,1.308,60.029,192.022,193.01,0,0,0,0
2015,2,Residential,0,3.038,4.913,0,39.333,0,0,0,0,47.284,0,0,0,0
2015,2,Transportation,0,0,0,0,0,0,82.738,0,97.347,0,2.972,0.161,0,11.476
2015,3,Commerical,0.009,1.673,1.746,0.035,6.737,3.882,2.127,0,12.746,16.209,0,0,0,0
2015,3,Electric Power,0,4.756,6.951,52.18,20.609,22.403,0,0,43.011,189.291,0,0,82.393,0
2015,3,Industrial,0.444,0.357,0.414,0.016,121.746,16.546,1.459,66.076,205.826,207.058,0,0,0,0
2015,3,Residential,0,3.363,6.878,0,43.547,0,0,0,0,53.789,0,0,0,0
2015,3,Transportation,0,0,0,0,0,0,92.26,0,109.353,0,3.64,0.188,0,13.265
2015,4,Commerical,0.009,1.619,1.924,0.039,6.518,3.859,2.036,0,12.414,16.005,0,0,0,0
2015,4,Electric Power,0,4.342,7.977,60.906,17.821,21.822,0,0,39.644,189.06,0,0,76.192,0
2015,4,Industrial,0.47,0.345,0.449,0.018,121.028,15.971,1.397,62.596,200.991,202.273,0,0,0,0
2015,4,Residential,0,3.255,7.709,0,42.143,0,0,0,0,53.107,0,0,0,0
2015,4,Transportation,0,0,0,0,0,0,88.335,0,107.542,0,3.876,0.159,0,15.172
2015,5,Commerical,0.009,1.673,2.114,0.035,6.576,4.007,2.226,0,12.809,16.64,0,0,0,0
2015,5,Electric Power,0,4.743,8.38,58.469,18.431,22.969,0,0,41.4,181.217,0,0,68.224,0
2015,5,Industrial,0.435,0.357,0.499,0.016,124.605,15.363,1.527,66.573,208.068,209.375,0,0,0,0
2015,5,Residential,0,3.363,8.517,0,43.547,0,0,0,0,55.428,0,0,0,0
2015,5,Transportation,0,0,0,0,0,0,96.564,0,118.27,0,3.652,0.171,0,17.882
2015,6,Commerical,0.012,1.619,2.097,0.028,6.469,3.931,2.177,0,12.577,16.332,0,0,0,0
2015,6,Electric Power,0,4.441,8.571,45.753,20.611,23.125,0,0,43.736,171.754,0,0,69.252,0
2015,6,Industrial,0.389,0.345,0.498,0.012,121.134,14.929,1.493,66.661,204.217,205.462,0,0,0,0
2015,6,Residential,0,3.255,8.638,0,42.143,0,0,0,0,54.036,0,0,0,0
2015,6,Transportation,0,0,0,0,0,0,94.423,0,119.11,0,3.908,0.146,0,20.633
2015,7,Commerical,0.01,1.673,2.188,0.025,6.822,4.268,2.237,0,13.327,17.224,0,0,0,0
2015,7,Electric Power,0,4.629,8.801,46.627,22.354,25.607,0,0,47.961,179.315,0,0,71.297,0
2015,7,Industrial,0.393,0.357,0.519,0.009,126.362,15.733,1.534,67.922,211.552,212.83,0,0,0,0
2015,7,Residential,0,3.363,9.151,0,43.547,0,0,0,0,56.062,0,0,0,0
2015,7,Transportation,0,0,0,0,0,0,97.034,0,120.479,0,4.816,0.174,0,18.456
2015,8,Commerical,0.008,1.673,2.12,0.025,6.701,4.083,2.25,0,13.034,16.859,0,0,0,0
2015,8,Electric Power,0,4.586,9.006,44.595,22.964,24.774,0,0,47.739,170.855,0,0,64.929,0
2015,8,Industrial,0.308,0.357,0.51,0.009,126.709,15.214,1.544,66.85,210.317,211.5,0,0,0,0
2015,8,Residential,0,3.363,9.085,0,43.547,0,0,0,0,55.996,0,0,0,0
2015,8,Transportation,0,0,0,0,0,0,97.614,0,121.801,0,4.189,0.224,0,19.774
2015,9,Commerical,0.007,1.619,1.886,0.027,6.539,4.045,2.161,0,12.745,16.285,0,0,0,0
2015,9,Electric Power,0,4.104,7.43,47.635,19.935,23.121,0,0,43.055,156.868,0,0,54.643,0
2015,9,Industrial,0.262,0.345,0.467,0.009,121.041,14.701,1.482,64.114,201.339,202.423,0,0,0,0
2015,9,Residential,0,3.255,8.242,0,42.143,0,0,0,0,53.64,0,0,0,0
2015,9,Transportation,0,0,0,0,0,0,93.752,0,117.861,0,4.371,0.164,0,19.573
2015,10,Commerical,0.01,1.673,1.664,0.038,6.69,3.776,2.178,0,12.645,16.029,0,0,0,0
2015,10,Electric Power,0,4.514,6.399,55.832,17.459,23.881,0,0,41.34,164.428,0,0,56.343,0
2015,10,Industrial,0.39,0.357,0.432,0.018,120.135,16.885,1.494,67.022,205.536,206.733,0,0,0,0
2015,10,Residential,0,3.363,7.444,0,43.547,0,0,0,0,54.355,0,0,0,0
2015,10,Transportation,0,0,0,0,0,0,94.489,0,116.311,0,4.579,0.154,0,17.09
2015,11,Commerical,0.01,1.619,1.344,0.043,6.485,3.913,2.128,0,12.525,15.541,0,0,0,0
2015,11,Electric Power,0,4.55,5.806,67.091,19.195,24.738,0,0,43.933,186.897,0,0,65.517,0
2015,11,Industrial,0.454,0.345,0.346,0.02,121.498,16.499,1.459,66.494,205.95,207.115,0,0,0,0
2015,11,Residential,0,3.255,6.132,0,42.143,0,0,0,0,51.53,0,0,0,0
2015,11,Transportation,0,0,0,0,0,0,92.288,0,111.549,0,5.089,0.153,0,14.018
2015,12,Commerical,0.014,1.673,1.272,0.041,6.753,4.016,2.141,0,12.91,15.91,0,0,0,0
2015,12,Electric Power,0,4.698,5.272,68.514,21.426,25.445,0,0,46.871,203.888,0,0,78.532,0
2015,12,Industrial,0.494,0.357,0.322,0.021,125.765,17.284,1.468,69.602,214.119,215.314,0,0,0,0
2015,12,Residential,0,3.363,5.68,0,43.547,0,0,0,0,52.591,0,0,0,0
2015,12,Transportation,0,0,0,0,0,0,92.86,0,114.59,0,4.522,0.198,0,17.009
2016,1,Commerical,0.072,1.669,1.272,0.038,7.17,3.98,1.99,0,13.14,16.191,0,0,0,0
2016,1,Electric Power,0,4.545,4.975,62.941,20.69,23.184,0,0,43.874,203.217,0,0,86.883,0
2016,1,Industrial,0.442,0.356,0.391,0.028,126.751,15,1.392,67.969,211.112,212.329,0,0,0,0
2016,1,Residential,0,3.354,5.09,0,37.661,0,0,0,0,46.105,0,0,0,0
2016,1,Transportation,0,0,0,0,0,0,88.18,0,103.351,0,2.082,0.139,0,12.95
2016,2,Commerical,0.061,1.561,1.492,0.042,6.695,3.614,2.032,0,12.342,15.497,0,0,0,0
2016,2,Electric Power,0,4.242,7.508,68.644,20.495,22.337,0,0,42.831,205.134,0,0,81.908,0
2016,2,Industrial,0.394,0.333,0.431,0.025,118.51,14.516,1.421,64.31,198.757,199.941,0,0,0,0
2016,2,Residential,0,3.138,5.996,0,35.231,0,0,0,0,44.365,0,0,0,0
2016,2,Transportation,0,0,0,0,0,0,90.024,0,108.347,0,3.066,0.087,0,15.171
2016,3,Commerical,0.075,1.669,1.924,0.043,6.981,4.104,2.171,0,13.256,16.968,0,0,0,0
2016,3,Electric Power,0,4.487,8.771,74.79,19.47,23.599,0,0,43.07,224.013,0,0,92.894,0
2016,3,Industrial,0.485,0.356,0.591,0.024,121.447,15.839,1.518,69.181,207.986,209.441,0,0,0,0
2016,3,Residential,0,3.354,8.01,0,37.661,0,0,0,0,49.025,0,0,0,0
2016,3,Transportation,0,0,0,0,0,0,96.208,0,118.448,0,5.125,0.188,0,16.928
2016,4,Commerical,0.05,1.615,2.088,0.041,6.839,3.931,2.012,0,12.781,16.574,0,0,0,0
2016,4,Electric Power,0,4.125,9.66,70.905,15.235,23.823,0,0,39.058,211.555,0,0,87.807,0
2016,4,Industrial,0.438,0.344,0.644,0.022,115.26,14.925,1.407,63.034,194.626,196.074,0,0,0,0
2016,4,Residential,0,3.246,9.01,0,36.446,0,0,0,0,48.701,0,0,0,0
2016,4,Transportation,0,0,0,0,0,0,89.149,0,111.083,0,3.632,0.149,0,18.154
2016,5,Commerical,0.039,1.669,2.263,0.036,6.964,4.051,2.195,0,13.209,17.216,0,0,0,0
2016,5,Electric Power,0,4.578,11.516,64.255,15.721,23.916,0,0,39.637,206.498,0,0,86.513,0
2016,5,Industrial,0.408,0.356,0.711,0.018,120.854,14.973,1.535,67.853,205.215,206.707,0,0,0,0
2016,5,Residential,0,3.354,9.969,0,37.661,0,0,0,0,50.984,0,0,0,0
2016,5,Transportation,0,0,0,0,0,0,97.244,0,125.591,0,5.221,0.233,0,22.893
2016,6,Commerical,0.043,1.615,2.305,0.031,6.929,3.992,2.195,0,13.116,17.11,0,0,0,0
2016,6,Electric Power,0,4.27,11.661,55.581,18.136,23.135,0,0,41.271,191.687,0,0,78.904,0
2016,6,Industrial,0.337,0.344,0.713,0.016,121.133,12.94,1.535,68.115,203.723,205.133,0,0,0,0
2016,6,Residential,0,3.246,10.276,0,36.446,0,0,0,0,49.968,0,0,0,0
2016,6,Transportation,0,0,0,0,0,0,97.255,0,124.757,0,6.084,0.091,0,21.327
2016,7,Commerical,0.051,1.669,2.373,0.033,7.105,4.213,2.246,0,13.563,17.69,0,0,0,0
2016,7,Electric Power,0,4.474,13.261,60.069,20.066,23.534,0,0,43.601,194.205,0,0,72.801,0
2016,7,Industrial,0.354,0.356,0.739,0.012,124.085,13.701,1.57,70.449,209.805,211.266,0,0,0,0
2016,7,Residential,0,3.354,10.683,0,37.661,0,0,0,0,51.698,0,0,0,0
2016,7,Transportation,0,0,0,0,0,0,99.496,0,130.846,0,4.081,0.231,0,27.038
2016,8,Commerical,0.065,1.669,2.311,0.026,7.184,4.169,2.276,0,13.629,17.7,0,0,0,0
2016,8,Electric Power,0,4.518,13.335,46.331,21.396,24.062,0,0,45.459,176.034,0,0,66.391,0
2016,8,Industrial,0.315,0.356,0.724,0.01,124.402,13.727,1.591,71.346,211.066,212.471,0,0,0,0
2016,8,Residential,0,3.354,10.37,0,37.661,0,0,0,0,51.385,0,0,0,0
2016,8,Transportation,0,0,0,0,0,0,100.825,0,134.14,0,5.205,0.238,0,27.871
2016,9,Commerical,0.08,1.615,2.064,0.031,6.901,3.96,2.131,0,12.992,16.782,0,0,0,0
2016,9,Electric Power,0,4.527,12.229,55.925,19.065,22.344,0,0,41.409,169.633,0,0,55.544,0
2016,9,Industrial,0.223,0.344,0.656,0.013,116.908,13.004,1.49,67.27,198.673,199.908,0,0,0,0
2016,9,Residential,0,3.246,9.249,0,36.446,0,0,0,0,48.941,0,0,0,0
2016,9,Transportation,0,0,0,0,0,0,94.435,0,127.126,0,6.096,0.178,0,26.417
2016,10,Commerical,0.073,1.669,1.828,0.04,7.046,3.905,2.165,0,13.115,16.726,0,0,0,0
2016,10,Electric Power,0,4.617,10.736,69.325,15.671,21.747,0,0,37.418,180.883,0,0,58.787,0
2016,10,Industrial,0.301,0.356,0.602,0.019,119.521,15.063,1.514,69.421,205.517,206.795,0,0,0,0
2016,10,Residential,0,3.354,8.272,0,37.661,0,0,0,0,49.287,0,0,0,0
2016,10,Transportation,0,0,0,0,0,0,95.906,0,126.353,0,5.057,0.319,0,25.071
2016,11,Commerical,0.059,1.615,1.462,0.038,6.815,4.076,2.136,0,13.027,16.201,0,0,0,0
2016,11,Electric Power,0,4.653,9.313,66.151,17.837,24.077,0,0,41.914,185.909,0,0,63.878,0
2016,11,Industrial,0.237,0.344,0.479,0.023,121.972,15.169,1.494,68.746,207.381,208.464,0,0,0,0
2016,11,Residential,0,3.246,6.731,0,36.446,0,0,0,0,46.423,0,0,0,0
2016,11,Transportation,0,0,0,0,0,0,94.637,0,127.708,0,6.93,0.284,0,25.857
2016,12,Commerical,0.071,1.669,1.434,0.048,7.113,4.136,2.25,0,13.499,16.721,0,0,0,0
2016,12,Electric Power,0,4.961,8.151,78.892,20.625,24.905,0,0,45.53,213.929,0,0,76.396,0
2016,12,Industrial,0.398,0.356,0.44,0.032,142.932,15.568,1.573,73.126,233.2,234.425,0,0,0,0
2016,12,Residential,0,3.354,6.177,0,37.661,0,0,0,0,47.192,0,0,0,0
2016,12,Transportation,0,0,0,0,0,0,99.692,0,130.868,0,4.409,0.352,0,26.415
2017,1,Commerical,0.073,1.673,1.517,0.038,7.269,4.287,1.976,0,13.532,16.834,0,0,0,0
